Sector,Exposure_INR_Cr,Maturity_Years,Interest_Rate,LGD,Carbon_Intensity,Transition_Readiness,Base_PD,Current_RWA,Current_Capital,Stressed_PD,Stressed_RWA,Stressed_Capital,Net_Income,Optimized_Retention,Strategy
Infra & Roads,44.73862941933154,3.236858388346834,0.0861108359085429,0.45,355.88405646040235,0.3416821383690229,0.038128387355334414,65.56508429624049,6.884333851105251,0.0756465790703085,81.64820428086873,8.573061449491217,2.329534856161156,1.0,Hold
Pharma,80.98549742660497,3.852483595905533,0.1237096360308464,0.45,281.9651941684548,0.5867441618025947,0.034812948880769405,121.91020041306271,12.800571043371583,0.051850399210647075,135.93821841401007,14.273512933471057,8.129077743093315,1.0,Hold
IT Services,406.9718554428478,8.279436911425156,0.0919801842824388,0.45,23.63397023200902,0.8531160040032604,0.04405761217778783,868.922914983938,91.23690607331348,0.044699976496563466,871.3625731087827,91.49307017642218,29.24711169352303,1.0,Hold
Power (Thermal),286.0253038315469,8.879397853563068,0.1022762552303236,0.45,895.856835492574,0.1189793311195555,0.02833829769888272,588.6764975219476,61.81103223980449,0.12227769243221649,800.1016308368071,84.01067123786474,13.515065618620822,1.0,Hold
Pharma,111.41717402393854,3.722196857153227,0.1101019499603855,0.45,177.8196584896307,0.5198666447144308,0.08535253469253953,218.63310921376544,22.95647646744537,0.1159585902903096,242.4740009272588,25.459770097362174,6.4533478238355375,1.0,Hold
Infra & Roads,95.56538814623656,8.728283091201165,0.1235280901070097,0.45,214.59400130581585,0.8362423370214029,0.02981248450208689,196.31767758542856,20.613356146469997,0.034212626282652675,200.4136549775902,21.04343377264697,10.33371556844794,1.0,Hold
IT Services,92.74837871262328,8.71507843632812,0.0867938733955475,0.45,12.644367973132413,0.771322486544793,0.04517660554772388,203.85932714541286,21.40522935026835,0.045725240502152355,204.32995953205136,21.454645750865392,6.141567174356985,1.0,Hold
Pharma,49.0631271728491,7.881858553463862,0.1043819843166476,0.45,221.83662777824176,0.4661767048232616,0.061575918353325904,110.33611893599446,11.585292488279418,0.09220196675931944,122.6037662968847,12.873395461172892,3.085634001767339,1.0,Hold
Steel & Cement,1031.1715142548398,2.320256026136634,0.1091043745485617,0.45,2163.9543574625195,0.8120553933015253,0.053947402028711386,1563.4774884357523,164.165136285754,0.14609792182780573,2245.984138002972,235.82833449031205,44.711916238768936,1.0,Hold
Power (Thermal),100.8077700954204,7.212905622106561,0.1124496238382923,0.45,950.2146282126542,0.1289953667760484,0.05843929125275829,215.83328970444336,22.66249541896655,0.2615797401169148,292.9604735033122,30.76084971784778,-0.5303758092895201,1.0,Hold
Power (Thermal),639.4383577109847,9.50521658122512,0.129101638483713,0.45,1085.9297599364809,0.2207164136430164,0.04043010764701194,1438.5823569277181,151.0511474774104,0.18412834872137487,1963.623827375983,206.1805018744782,29.57011167832856,1.0,Hold
Steel & Cement,921.109813739755,7.1428643089044135,0.090300691702593,0.45,1974.5865735150917,0.6105300414538382,0.12543258444285116,2410.480188255178,253.10041976679366,0.5305769514981739,2136.65156639201,224.34841447116105,-136.74698332134398,0.0,Exit
IT Services,491.7512886366864,3.984551641970506,0.1284698871095973,0.45,18.87096625461979,0.5898036619858211,0.025940127827591093,698.2259029723217,73.31371981209378,0.0267834767982908,703.3609793092455,73.85290282747077,57.24836838377547,1.0,Hold
Pharma,88.41623660129702,5.505213856877481,0.1215727056617991,0.45,284.3298068011094,0.2784761882290736,0.021792325068732396,137.65812011639005,14.454102612220955,0.04056931256715729,156.15352419494334,16.39612004046905,9.134857435643085,1.0,Hold
Power (Thermal),240.922693555686,6.811525390159483,0.1133522488519375,0.45,946.085597303166,0.3218601826146428,0.060548400636736895,508.9904922365487,53.44400168483761,0.22370387202689865,687.1929888893974,72.15526383338673,3.0562263806025918,1.0,Hold
Infra & Roads,144.16597966037375,5.595133678556532,0.1219716722241543,0.45,198.87655116627164,0.6636709091533988,0.12196050686854391,349.40306104616405,36.68732140984722,0.15622280772977748,371.68370053396933,39.026788556066776,7.44925926226329,1.0,Hold
Steel & Cement,50.17705081666011,2.0795764755787283,0.1047210643370993,0.45,1604.3490123879046,0.1663569747959247,0.06755294723173016,81.13048883662924,8.51870132784607,0.4470186803998111,114.54649162166962,12.027381620275309,-4.838941402270587,0.0,Exit
Power (Thermal),219.03491318927487,3.808576401868186,0.0883038551580874,0.45,835.2658483678671,0.186282170601868,0.18415658660861142,542.4047043642781,56.9524939582492,0.7098531084897444,322.7005593047756,33.883558727001436,-50.62554904900466,0.0,Exit
Power (Thermal),36.05884728238502,8.221564274982693,0.119945914415922,0.45,983.899351380942,0.543663388403616,0.06611178166263494,83.99264630600182,8.819227862130191,0.19078240739260724,106.35972852909713,11.167771495555197,1.229384248518651,1.0,Hold
Steel & Cement,617.213668455706,8.752762414859657,0.1114803384011373,0.45,1791.6239890069862,0.4671719056111085,0.029864888498464033,1270.1237762809026,133.36299650949476,0.1496062446797397,1789.5328251859337,187.90094664452303,27.254630029050638,1.0,Hold
Pharma,84.98368044072295,2.2357002944401323,0.1183624880325665,0.45,162.19979902716975,0.6705953133880476,0.029876501753181323,106.24192654447991,11.15540228717039,0.03658088945017478,112.75414040377993,11.839184742396892,8.659929480456546,1.0,Hold
Steel & Cement,188.9328360423706,9.571480771588522,0.1002799268617094,0.45,1549.6792815070512,0.2139913162299467,0.168672473068925,575.2481474291768,60.40105548006356,0.999,1.1880973324182684,0.12475021990391819,-65.98858546274346,0.0,Exit
Infra & Roads,208.50133536681952,3.959403560637484,0.1344119946403901,0.45,194.1166348903573,0.4243845355996006,0.025038083684074827,293.0025029809575,30.765262813000536,0.03678829248648597,320.9745088939065,33.70232343386018,24.57339672265527,1.0,Hold
IT Services,108.77853556566608,6.96082364857648,0.1152421921145346,0.45,20.329687967139936,0.4983513818269433,0.07871798965187714,248.86227113596422,26.130538469276242,0.08208972607825459,251.81385062759983,26.44045431589798,8.517556809095584,1.0,Hold
Steel & Cement,300.0750355165554,7.766426313610131,0.0851241490574524,0.45,1848.3604143111495,0.501464653620445,0.10583827923810905,773.372558724142,81.2041186660349,0.5154521690381684,721.7810320033207,75.78700836034866,-44.05981551731466,0.0,Exit
Pharma,83.941120954628,8.30751611174095,0.1069882394422657,0.45,176.80260152577958,0.3762566859908476,0.014371680879471016,150.03311887875296,15.75347748226906,0.021028264776592264,159.63154885072714,16.761312629326348,8.186401495060885,1.0,Hold
Pharma,422.2327730837866,9.511747320033372,0.125381363284618,0.45,242.57955229465983,0.5534759458206208,0.09057646965684864,1130.2295525759735,118.6741030204772,0.13178278001738905,1230.1539942843635,129.16616939985818,27.90076681954516,1.0,Hold
Steel & Cement,29.512809330759215,3.816275932259404,0.1276480737039363,0.45,1636.3325033327494,0.1693550409797211,0.0595677866603186,51.59527982771752,5.417504381910339,0.39962167468997406,73.44993654525116,7.712243337251372,-1.540027969640779,0.0,Exit
Infra & Roads,172.71718628443068,8.72655809096399,0.1096758231658255,0.45,174.8565623164522,0.7185446997198175,0.04391649060762256,377.85366984409916,39.67463533363041,0.052994033004520394,392.2988677908631,41.191381118040624,14.824058458947903,1.0,Hold
Steel & Cement,1520.378808439758,2.185182130925863,0.133684854249878,0.45,1936.068515597265,0.1161877438140421,0.07832369209629236,2621.854133033506,275.29468396851814,0.6412132396099381,2589.0907451607254,271.85452824187615,-235.4475401264074,0.0,Exit
Steel & Cement,44.6834153031717,7.345368157182334,0.0960601062316578,0.45,1648.0653964494893,0.4419094222869744,0.1750749796651279,126.188151896373,13.249755949119164,0.851395408959954,37.91385632539126,3.980954914166082,-12.827170969781143,0.0,Exit
Power (Thermal),65.80567200961174,7.677799565625873,0.104635921834296,0.45,1044.3051446606796,0.5750894106312757,0.047671528249716155,137.96444977230564,14.486267226092092,0.13651659890829695,179.59227121580395,18.857188477659413,2.843032213418855,1.0,Hold
Infra & Roads,274.9775394464148,7.099509170811884,0.1339158146341382,0.45,210.44267712671655,0.3157183215971679,0.01606297581491173,458.55413427295343,48.14818409866011,0.025778003125392215,497.19020900409834,52.20497194543032,33.63407385898946,1.0,Hold
Infra & Roads,184.10350715469588,3.270832625216377,0.1337754029882947,0.45,177.77612334044863,0.4845196492925054,0.02362559514739334,239.3208874141073,25.128693178481264,0.03271881297715919,259.75672174501517,27.274455783226593,21.917879162612728,1.0,Hold
Power (Thermal),226.0499786128808,8.857388323136831,0.1211427661294808,0.45,1007.24453061551,0.248830556607934,0.12804143048177252,638.1253111920155,67.00315767516162,0.5349273290166878,539.5919209345049,56.65715169812301,-27.02982038497613,0.0,Exit
Steel & Cement,266.94017141055514,2.519726170333555,0.1315388328273332,0.45,1731.570687375308,0.3366263358959005,0.06770112469807163,445.8410834473831,46.81331376197522,0.39432176459715,642.9465077564583,67.50938331442812,-12.254145162541434,0.0,Exit
Pharma,317.8773963198409,1.4827131236874775,0.0853263960173739,0.45,264.139748441949,0.5835552077723917,0.009039503268396375,242.0674565285145,25.417082935494022,0.013215739452298139,281.1150048844909,29.51707551287154,25.23288942196639,1.0,Hold
Power (Thermal),562.0775391235661,7.457184915507209,0.1318996985724665,0.45,861.8685337677257,0.4562232371143754,0.01830976954778551,985.4311302467147,103.47026867590505,0.05435052111021889,1198.594922075732,125.85246681795186,60.39071476468025,1.0,Hold
Power (Thermal),242.6893883156653,5.279281437094603,0.0992371943930136,0.45,886.9857169857653,0.2747093919574321,0.1423190776678985,603.8015987291908,63.39916786656503,0.5268586962105275,543.7596615090426,57.094764458449475,-33.45454261505159,0.0,Exit
Infra & Roads,111.10667928970166,8.641882179628084,0.0906998907456929,0.45,147.07158608717387,0.3807087104300893,0.012535785667860202,198.28827513804848,20.82026888949509,0.017331182987845903,209.80210260263448,22.02922077327662,9.210839087218902,1.0,Hold
Pharma,332.6491867566966,4.45057426952433,0.0943621901805227,0.45,106.24963062640316,0.6530198108110034,0.013959794272383594,426.7755445874482,44.811432181682065,0.01612132003864101,442.15864720660693,46.426657956693724,28.976271023997356,1.0,Hold
Power (Thermal),1450.7824664125155,2.5145072965694157,0.1050781104808332,0.45,779.4448409100395,0.4942325988462174,0.05216392418152277,2207.808976936667,231.81994257835004,0.1385325015326664,3138.898516026016,329.5843441827316,62.00424437601416,1.0,Hold
Infra & Roads,126.57556787810506,8.527979732228827,0.095071520276268,0.45,199.00408018501344,0.4143981464994386,0.015089742602718257,231.78922516245913,24.337868642058208,0.022475508631123946,246.62458978626356,25.89558192755767,10.753549047253207,1.0,Hold
IT Services,46.08856328937199,5.940186684760645,0.0992340551609899,0.45,11.167006402930252,0.9231388104683288,0.023861879649784198,75.5547786497932,7.933251758228287,0.02394789932688827,75.60494922769288,7.938519668907753,4.0768791085496545,1.0,Hold
Power (Thermal),560.3136987029801,2.702762131513194,0.0880987091642985,0.45,953.9713821719636,0.0522491653247195,0.07548978371264839,986.6618094782846,103.59948999521987,0.36214971583939115,1381.2734254847014,145.03370967589365,-41.949937461984895,0.0,Exit
IT Services,128.45036989797063,7.4834559872780115,0.0977706059335399,0.45,23.91186385146081,0.7821850535369668,0.07593279401825499,298.8041169444986,31.374432279172353,0.07759383282070592,300.56165490586193,31.5589737651155,8.073540059882486,1.0,Hold
Steel & Cement,10.944056732781062,5.600022746405505,0.11433702887252,0.45,2152.982761110154,0.5457041952889632,0.05668813308119844,21.155930179191703,2.2213726688151287,0.28956198329826893,30.16047454940273,3.1668498276872863,-0.1747313171543008,1.0,Hold
Infra & Roads,410.30714467041497,6.438816840162878,0.1065112224854638,0.45,163.5197818149167,0.470826973971766,0.16742585551572828,1110.4374674590917,116.59593408320463,0.22827294573520748,1157.1760589127211,121.50348618583571,1.5544063168130435,1.0,Hold
Infra & Roads,78.0700247265758,5.148085043859237,0.1008031256741546,0.45,187.27619616773293,0.6731397510679578,0.08781831282482237,167.69345422935808,17.607812694082597,0.11039597998201559,179.96126334783685,18.89593265152287,3.9913249147876417,1.0,Hold
Infra & Roads,133.13452207570973,8.458380854362058,0.1247871277314268,0.45,252.37484574379957,0.456809631175988,0.011054193261529687,228.54437358494235,23.997159226418947,0.01741884245172399,248.47173466820172,26.08953214016118,15.56990244250899,1.0,Hold
Power (Thermal),221.04723167789007,8.466064441147449,0.133610598283599,0.45,815.2004215632832,0.0836550879907492,0.11184319327775274,595.4366011497717,62.52084312072603,0.4627422631635008,579.8731793795614,60.88668383485395,-16.495300440277884,0.0,Exit
IT Services,186.53140488926417,7.384499396419476,0.1254073533741438,0.45,14.960028805657547,0.880673391239523,0.01881935692815001,326.81525169946406,34.31560142844373,0.01896045588323148,327.22739692283477,34.35887667689765,21.800885595365408,1.0,Hold
Steel & Cement,347.7007446187865,1.9486123965681603,0.0999200421270607,0.45,1924.2693479938205,0.3753084149881397,0.02780465160744401,413.4054818810985,43.40757559751534,0.16818239794819986,774.8874486726501,81.36318211062826,8.427557800656547,1.0,Hold
Power (Thermal),88.00699987212651,8.54968475713662,0.1246665300702532,0.45,1086.5522980406188,0.5504403843292074,0.032834594731963804,181.46541128813573,19.05386818525425,0.10019720020626721,231.57799325436667,24.3156892917085,7.003402552368053,1.0,Hold
Power (Thermal),274.7130113939945,7.039116824796189,0.089118810948443,0.45,969.540322128332,0.3351068677937572,0.03571430721528708,523.2655751071331,54.94288538624898,0.13241047066607708,725.0312182631266,76.12827791762828,8.113401315950469,1.0,Hold
Infra & Roads,108.69480347854775,7.273217494038695,0.0878190792854774,0.45,181.9861576561512,0.6072490368695033,0.00658332842942343,148.41962650466596,15.584060782989924,0.008559617307230136,159.79726865562452,16.778713208840575,9.126803900124541,1.0,Hold
Infra & Roads,360.1687159438166,4.266845563634845,0.1007376222221695,0.45,168.62896327868134,0.7874102371905711,0.021854278561698408,504.5909303041067,52.9820476819312,0.025144766341184486,520.528020399728,54.65544214197144,32.207178850376806,1.0,Hold
Power (Thermal),310.57983342810843,8.913516005413062,0.1284621421426434,0.45,999.190901742724,0.1280186912532004,0.014152519714445325,577.7240921019452,60.661029670704245,0.06594166046342469,748.370978141981,78.578952704908,30.681683243263677,1.0,Hold
Infra & Roads,48.30202849228328,7.528344402113717,0.0947808948345381,0.45,286.2846896407385,0.5356201127713526,0.16690294126201968,136.28258435273793,14.309671357037482,0.2600962658480337,141.77103057244958,14.885958210107205,-1.07532027685573,0.0,Exit
Power (Thermal),546.305607256547,2.01331419876275,0.0837952045339207,0.45,1015.0088908081644,0.3793879720849339,0.046236177259421286,765.9335654852292,80.42302437594907,0.1685628730821218,1222.0366318461363,128.31384634384432,4.338710865073537,1.0,Hold
Infra & Roads,78.01053376675654,4.670002309655464,0.0879025721123813,0.45,287.2430703311747,0.6334351132695764,0.03878055244096124,128.45810719102698,13.488101255057833,0.055930535825086225,141.61172254336316,14.869230867053131,4.893899640848619,1.0,Hold
Power (Thermal),391.3762439055401,8.977423257641275,0.1315246981117748,0.45,1097.952720351852,0.5555536043507401,0.033454331257524964,829.9157983872717,87.14115883066353,0.1020196770944638,1053.8150592552809,110.65058122180449,33.50800721623722,1.0,Hold
Infra & Roads,230.61387521509693,1.4247703152764108,0.1180269970848372,0.45,249.2699855725025,0.3593038330853407,0.0450810465163747,304.23784162358936,31.94497337047688,0.07531990509904461,371.1237415069721,38.96799285823207,19.40224633965945,1.0,Hold
Steel & Cement,1347.249535657623,9.652749576778444,0.0951920698021986,0.45,1844.0227746602905,0.6142749164009422,0.02977636430803343,2921.5547371003618,306.763247395538,0.11873029062800781,3862.3903304641326,405.5509846987339,56.26577382661495,1.0,Hold
